StichtagDatJahr,HalterId,AlterV10Cd,AlterV10Lang,AlterV10Sort,SexCd,SexLang,SexSort,KreisCd,KreisLang,KreisSort,QuarCd,QuarLang,QuarSort,Rasse1Text,Rasse2Text,RasseMischlingCd,RasseMischlingLang,RasseMischlingSort,RassentypCd,RassentypLang,RassentypSort,GebDatHundJahr,AlterVHundCd,AlterVHundLang,AlterVHundSort,SexHundCd,SexHundLang,SexHundSort,HundefarbeText,AnzHunde
2021,121595,40,40- bis 49-Jährige,5,2,weiblich,2,10,Kreis 10,10,101,Höngg,101,Border Collie,,1,Rassehund,1,I,Rassentypenliste I,2,2013,7,7-Jährige,7,1,männlich,1,rotbraun/weiss,1
2021,121621,50,50- bis 59-Jährige,6,1,männlich,1,11,Kreis 11,11,111,Affoltern,111,Lagotto Romagnolo,,1,Rassehund,1,I,Rassentypenliste I,2,2017,3,3-Jährige,3,1,männlich,1,braun,1
2021,121652,40,40- bis 49-Jährige,5,1,männlich,1,5,Kreis 5,5,52,Escher Wyss,52,Appenzeller Sennenhund,Jack Russel Terrier,2,"Mischling, beide Rassen bekannt",2,I,Rassentypenliste I,2,2008,12,12-Jährige,12,1,männlich,1,schwarz/weiss/braun,1
2021,121689,40,40- bis 49-Jährige,5,1,männlich,1,2,Kreis 2,2,21,Wollishofen,21,Yorkshire Terrier,,1,Rassehund,1,K,Kleinwüchsig,1,2008,12,12-Jährige,12,2,weiblich,2,steelblue,1
2021,121700,70,70- bis 79-Jährige,8,1,männlich,1,2,Kreis 2,2,21,Wollishofen,21,Shih Tzu,,1,Rassehund,1,K,Kleinwüchsig,1,2013,7,7-Jährige,7,1,männlich,1,schwarz,1
2021,121718,40,40- bis 49-Jährige,5,1,männlich,1,11,Kreis 11,11,119,Seebach,119,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,K,Kleinwüchsig,1,2004,16,16-Jährige,16,2,weiblich,2,braun,1
2021,121732,30,30- bis 39-Jährige,4,1,männlich,1,4,Kreis 4,4,42,Langstrasse,42,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,K,Kleinwüchsig,1,2003,17,17-Jährige,17,2,weiblich,2,braun,1
2021,121736,70,70- bis 79-Jährige,8,2,weiblich,2,4,Kreis 4,4,42,Langstrasse,42,Yorkshire Terrier,,1,Rassehund,1,K,Kleinwüchsig,1,2014,6,6-Jährige,6,1,männlich,1,braun/schwarz,1
2021,121738,50,50- bis 59-Jährige,6,2,weiblich,2,10,Kreis 10,10,102,Wipkingen,102,Bichon frisé,,1,Rassehund,1,K,Kleinwüchsig,1,2009,11,11-Jährige,11,2,weiblich,2,weiss,1
2021,121743,30,30- bis 39-Jährige,4,2,weiblich,2,11,Kreis 11,11,115,Oerlikon,115,Dachshund,,1,Rassehund,1,K,Kleinwüchsig,1,2002,18,18-Jährige,18,1,männlich,1,braun,1
2021,121746,40,40- bis 49-Jährige,5,1,männlich,1,11,Kreis 11,11,115,Oerlikon,115,Golden Retriever,,1,Rassehund,1,I,Rassentypenliste I,2,2014,6,6-Jährige,6,1,männlich,1,golden,1
2021,121747,20,20- bis 29-Jährige,3,2,weiblich,2,10,Kreis 10,10,101,Höngg,101,Bolonka Zwetna,,1,Rassehund,1,K,Kleinwüchsig,1,2014,6,6-Jährige,6,1,männlich,1,choco,1
2021,121747,20,20- bis 29-Jährige,3,2,weiblich,2,10,Kreis 10,10,101,Höngg,101,Bolonka Zwetna,,1,Rassehund,1,K,Kleinwüchsig,1,2015,5,5-Jährige,5,1,männlich,1,creme,1
2021,121749,30,30- bis 39-Jährige,4,2,weiblich,2,6,Kreis 6,6,63,Oberstrass,63,Jack Russel Terrier,,1,Rassehund,1,K,Kleinwüchsig,1,2013,7,7-Jährige,7,2,weiblich,2,tricolor,1
2021,121787,40,40- bis 49-Jährige,5,1,männlich,1,11,Kreis 11,11,111,Affoltern,111,Deutscher Schäfer,,1,Rassehund,1,I,Rassentypenliste I,2,2012,8,8-Jährige,8,1,männlich,1,grau,1
2021,121787,40,40- bis 49-Jährige,5,1,männlich,1,11,Kreis 11,11,111,Affoltern,111,Deutscher Schäferhund,,1,Rassehund,1,I,Rassentypenliste I,2,2019,1,1-Jährige,1,1,männlich,1,grau,1
2021,121799,50,50- bis 59-Jährige,6,2,weiblich,2,2,Kreis 2,2,21,Wollishofen,21,Chihuahua,,1,Rassehund,1,K,Kleinwüchsig,1,2014,6,6-Jährige,6,2,weiblich,2,rot/weiss,1
2021,121801,20,20- bis 29-Jährige,3,2,weiblich,2,8,Kreis 8,8,81,Seefeld,81,Chihuahua,,1,Rassehund,1,K,Kleinwüchsig,1,2013,7,7-Jährige,7,2,weiblich,2,weiss/rot,1
2021,121818,60,60- bis 69-Jährige,7,1,männlich,1,4,Kreis 4,4,44,Hard,44,Cocker Spaniel,,1,Rassehund,1,K,Kleinwüchsig,1,2007,13,13-Jährige,13,1,männlich,1,schwarz,1
2021,121840,60,60- bis 69-Jährige,7,1,männlich,1,10,Kreis 10,10,102,Wipkingen,102,Tibet Terrier,,1,Rassehund,1,K,Kleinwüchsig,1,2013,7,7-Jährige,7,1,männlich,1,weiss/schwarz,1
2021,121859,40,40- bis 49-Jährige,5,2,weiblich,2,5,Kreis 5,5,51,Gewerbeschule,51,Cocker Spaniel,Unbekannt,3,"Mischling, sekundäre Rasse unbekannt",3,K,Kleinwüchsig,1,2014,6,6-Jährige,6,1,männlich,1,grau/schwarz,1
2021,121862,50,50- bis 59-Jährige,6,2,weiblich,2,7,Kreis 7,7,74,Witikon,74,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,K,Kleinwüchsig,1,2008,12,12-Jährige,12,2,weiblich,2,schwarz,1
2021,121867,50,50- bis 59-Jährige,6,2,weiblich,2,11,Kreis 11,11,119,Seebach,119,Yorkshire Terrier,,1,Rassehund,1,K,Kleinwüchsig,1,2013,7,7-Jährige,7,1,männlich,1,black/tan,1
2021,121881,30,30- bis 39-Jährige,4,1,männlich,1,12,Kreis 12,12,122,Schwamendingen-Mitte,122,Chihuahua,Pekingese,2,"Mischling, beide Rassen bekannt",2,K,Kleinwüchsig,1,2009,11,11-Jährige,11,2,weiblich,2,blondfarben,1
2021,121916,50,50- bis 59-Jährige,6,2,weiblich,2,4,Kreis 4,4,44,Hard,44,Französische Bulldogge,,1,Rassehund,1,K,Kleinwüchsig,1,2013,7,7-Jährige,7,1,männlich,1,schwarz/weiss,1
2021,121927,40,40- bis 49-Jährige,5,2,weiblich,2,6,Kreis 6,6,63,Oberstrass,63,Cocker Spaniel,,1,Rassehund,1,K,Kleinwüchsig,1,2019,1,1-Jährige,1,2,weiblich,2,blondfarben,1
2021,121931,20,20- bis 29-Jährige,3,2,weiblich,2,11,Kreis 11,11,115,Oerlikon,115,Französische Bulldogge,,1,Rassehund,1,K,Kleinwüchsig,1,2013,7,7-Jährige,7,2,weiblich,2,brindle,1
2021,121934,60,60- bis 69-Jährige,7,1,männlich,1,8,Kreis 8,8,81,Seefeld,81,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,K,Kleinwüchsig,1,2013,7,7-Jährige,7,2,weiblich,2,schwarz/weiss,1
2021,121937,30,30- bis 39-Jährige,4,2,weiblich,2,9,Kreis 9,9,91,Albisrieden,91,Yorkshire Terrier,,1,Rassehund,1,K,Kleinwüchsig,1,2013,7,7-Jährige,7,1,männlich,1,braun/schwarz,1
2021,121937,30,30- bis 39-Jährige,4,2,weiblich,2,9,Kreis 9,9,91,Albisrieden,91,Yorkshire Terrier,,1,Rassehund,1,K,Kleinwüchsig,1,2017,3,3-Jährige,3,2,weiblich,2,red merle,1
2021,121937,30,30- bis 39-Jährige,4,2,weiblich,2,9,Kreis 9,9,91,Albisrieden,91,Yorkshire Terrier,,1,Rassehund,1,K,Kleinwüchsig,1,2020,0,0-Jährige,0,1,männlich,1,schwarz,1
2021,121939,30,30- bis 39-Jährige,4,2,weiblich,2,9,Kreis 9,9,92,Altstetten,92,Chihuahua,,1,Rassehund,1,K,Kleinwüchsig,1,2012,8,8-Jährige,8,2,weiblich,2,beige,1
2021,121939,30,30- bis 39-Jährige,4,2,weiblich,2,9,Kreis 9,9,92,Altstetten,92,Chihuahua,,1,Rassehund,1,K,Kleinwüchsig,1,2013,7,7-Jährige,7,1,männlich,1,braun,1
2021,121951,20,20- bis 29-Jährige,3,1,männlich,1,11,Kreis 11,11,111,Affoltern,111,Malteser,,1,Rassehund,1,K,Kleinwüchsig,1,2013,7,7-Jährige,7,2,weiblich,2,weiss,1
2021,121965,30,30- bis 39-Jährige,4,2,weiblich,2,9,Kreis 9,9,92,Altstetten,92,Malteser,Unbekannt,3,"Mischling, sekundäre Rasse unbekannt",3,K,Kleinwüchsig,1,2013,7,7-Jährige,7,1,männlich,1,weiss,1
2021,121969,30,30- bis 39-Jährige,4,2,weiblich,2,11,Kreis 11,11,119,Seebach,119,Chihuahua,,1,Rassehund,1,K,Kleinwüchsig,1,2013,7,7-Jährige,7,1,männlich,1,weiss/schwarz,1
2021,121970,50,50- bis 59-Jährige,6,2,weiblich,2,8,Kreis 8,8,82,Mühlebach,82,Cavalier King Charles Spaniel,,1,Rassehund,1,K,Kleinwüchsig,1,2008,12,12-Jährige,12,2,weiblich,2,ruby,1
2021,121979,70,70- bis 79-Jährige,8,2,weiblich,2,9,Kreis 9,9,91,Albisrieden,91,Mops,,1,Rassehund,1,K,Kleinwüchsig,1,2013,7,7-Jährige,7,2,weiblich,2,braun/schwarz,1
2021,121984,30,30- bis 39-Jährige,4,1,männlich,1,4,Kreis 4,4,42,Langstrasse,42,Jack Russel Terrier,,1,Rassehund,1,K,Kleinwüchsig,1,2013,7,7-Jährige,7,1,männlich,1,weiss/braun,1
2021,121987,20,20- bis 29-Jährige,3,1,männlich,1,7,Kreis 7,7,74,Witikon,74,Mittelspitz,,1,Rassehund,1,K,Kleinwüchsig,1,2013,7,7-Jährige,7,1,männlich,1,schwarz/weiss,1
2021,121994,40,40- bis 49-Jährige,5,2,weiblich,2,4,Kreis 4,4,41,Werd,41,Chihuahua,,1,Rassehund,1,K,Kleinwüchsig,1,2014,6,6-Jährige,6,2,weiblich,2,weiss,1
2021,122007,30,30- bis 39-Jährige,4,1,männlich,1,3,Kreis 3,3,34,Sihlfeld,34,Boxer,Jack Russel Terrier,2,"Mischling, beide Rassen bekannt",2,I,Rassentypenliste I,2,2013,7,7-Jährige,7,1,männlich,1,braun/weiss,1
2021,122011,60,60- bis 69-Jährige,7,2,weiblich,2,4,Kreis 4,4,41,Werd,41,Labrador Retriever,,1,Rassehund,1,I,Rassentypenliste I,2,2014,6,6-Jährige,6,1,männlich,1,gelb,1
2021,122017,40,40- bis 49-Jährige,5,2,weiblich,2,7,Kreis 7,7,73,Hirslanden,73,Zwergspitz,Pomeranian,2,"Mischling, beide Rassen bekannt",2,K,Kleinwüchsig,1,2017,3,3-Jährige,3,1,männlich,1,orange,1
2021,122018,30,30- bis 39-Jährige,4,1,männlich,1,7,Kreis 7,7,72,Hottingen,72,English Cocker Spaniel,,1,Rassehund,1,K,Kleinwüchsig,1,2013,7,7-Jährige,7,1,männlich,1,blue/tan,1
2021,122023,60,60- bis 69-Jährige,7,1,männlich,1,7,Kreis 7,7,71,Fluntern,71,Labrador Retriever,Golden Retriever,2,"Mischling, beide Rassen bekannt",2,I,Rassentypenliste I,2,2020,0,0-Jährige,0,2,weiblich,2,weiss,1
2021,122026,50,50- bis 59-Jährige,6,1,männlich,1,5,Kreis 5,5,51,Gewerbeschule,51,Chihuahua,,1,Rassehund,1,K,Kleinwüchsig,1,2014,6,6-Jährige,6,1,männlich,1,schwarz/braun,1
2021,122026,50,50- bis 59-Jährige,6,1,männlich,1,5,Kreis 5,5,51,Gewerbeschule,51,Chihuahua,,1,Rassehund,1,K,Kleinwüchsig,1,2016,4,4-Jährige,4,2,weiblich,2,weiss/schwarz,1
2021,122028,70,70- bis 79-Jährige,8,2,weiblich,2,8,Kreis 8,8,83,Weinegg,83,Pudel,,1,Rassehund,1,K,Kleinwüchsig,1,2016,4,4-Jährige,4,1,männlich,1,apricot,1
2021,122038,30,30- bis 39-Jährige,4,1,männlich,1,9,Kreis 9,9,91,Albisrieden,91,Pudel,,1,Rassehund,1,K,Kleinwüchsig,1,2011,9,9-Jährige,9,1,männlich,1,braun,1
2021,122041,50,50- bis 59-Jährige,6,1,männlich,1,4,Kreis 4,4,42,Langstrasse,42,Rhodesian Ridgeback,,1,Rassehund,1,I,Rassentypenliste I,2,2008,12,12-Jährige,12,1,männlich,1,wheaton,1
2021,122041,50,50- bis 59-Jährige,6,1,männlich,1,4,Kreis 4,4,42,Langstrasse,42,Rhodesian Ridgeback,,1,Rassehund,1,I,Rassentypenliste I,2,2009,11,11-Jährige,11,1,männlich,1,wheaton,1
2021,122044,50,50- bis 59-Jährige,6,2,weiblich,2,3,Kreis 3,3,33,Friesenberg,33,Französische Bulldogge,,1,Rassehund,1,K,Kleinwüchsig,1,2011,9,9-Jährige,9,2,weiblich,2,schwarz/weiss,1
2021,122045,60,60- bis 69-Jährige,7,2,weiblich,2,4,Kreis 4,4,44,Hard,44,Malteser,Unbekannt,3,"Mischling, sekundäre Rasse unbekannt",3,K,Kleinwüchsig,1,2017,3,3-Jährige,3,1,männlich,1,weiss/schwarz,1
2021,122047,20,20- bis 29-Jährige,3,2,weiblich,2,9,Kreis 9,9,92,Altstetten,92,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,K,Kleinwüchsig,1,2014,6,6-Jährige,6,2,weiblich,2,schwarz/braun,1
2021,122047,20,20- bis 29-Jährige,3,2,weiblich,2,9,Kreis 9,9,92,Altstetten,92,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,K,Kleinwüchsig,1,2015,5,5-Jährige,5,2,weiblich,2,braun,1
2021,122048,30,30- bis 39-Jährige,4,2,weiblich,2,5,Kreis 5,5,52,Escher Wyss,52,Chihuahua,,1,Rassehund,1,K,Kleinwüchsig,1,2013,7,7-Jährige,7,1,männlich,1,schwarz/braun/weiss,1
2021,122048,30,30- bis 39-Jährige,4,2,weiblich,2,5,Kreis 5,5,52,Escher Wyss,52,Zwergspitz,Pomeranian,2,"Mischling, beide Rassen bekannt",2,K,Kleinwüchsig,1,2015,5,5-Jährige,5,1,männlich,1,creme,1
2021,122048,30,30- bis 39-Jährige,4,2,weiblich,2,5,Kreis 5,5,52,Escher Wyss,52,Zwergspitz,Pomeranian,2,"Mischling, beide Rassen bekannt",2,K,Kleinwüchsig,1,2015,5,5-Jährige,5,2,weiblich,2,creme,1
2021,122067,40,40- bis 49-Jährige,5,2,weiblich,2,2,Kreis 2,2,21,Wollishofen,21,Malteser,,1,Rassehund,1,K,Kleinwüchsig,1,2018,2,2-Jährige,2,1,männlich,1,weiss,1
2021,122070,30,30- bis 39-Jährige,4,1,männlich,1,11,Kreis 11,11,119,Seebach,119,Deutscher Kleinspitz,,1,Rassehund,1,K,Kleinwüchsig,1,2013,7,7-Jährige,7,2,weiblich,2,tricolor,1
2021,122072,40,40- bis 49-Jährige,5,2,weiblich,2,8,Kreis 8,8,81,Seefeld,81,Pudel,,1,Rassehund,1,K,Kleinwüchsig,1,2011,9,9-Jährige,9,1,männlich,1,schwarz,1
2021,122079,30,30- bis 39-Jährige,4,2,weiblich,2,2,Kreis 2,2,21,Wollishofen,21,Rhodesian Ridgeback,Boxer,2,"Mischling, beide Rassen bekannt",2,I,Rassentypenliste I,2,2012,8,8-Jährige,8,1,männlich,1,braun/schwarz,1
2021,122092,40,40- bis 49-Jährige,5,2,weiblich,2,11,Kreis 11,11,115,Oerlikon,115,Französische Bulldogge,,1,Rassehund,1,K,Kleinwüchsig,1,2016,4,4-Jährige,4,1,männlich,1,blau/grau,1
2021,122139,60,60- bis 69-Jährige,7,2,weiblich,2,12,Kreis 12,12,122,Schwamendingen-Mitte,122,Yorkshire Terrier,,1,Rassehund,1,K,Kleinwüchsig,1,2014,6,6-Jährige,6,1,männlich,1,black/tan,1
2021,122151,40,40- bis 49-Jährige,5,2,weiblich,2,5,Kreis 5,5,51,Gewerbeschule,51,Mops,,1,Rassehund,1,K,Kleinwüchsig,1,2012,8,8-Jährige,8,2,weiblich,2,beige,1
2021,122160,20,20- bis 29-Jährige,3,2,weiblich,2,10,Kreis 10,10,102,Wipkingen,102,Französische Bulldogge,,1,Rassehund,1,K,Kleinwüchsig,1,2014,6,6-Jährige,6,1,männlich,1,braun/weiss,1
2021,122236,30,30- bis 39-Jährige,4,2,weiblich,2,7,Kreis 7,7,73,Hirslanden,73,Labrador Retriever,,1,Rassehund,1,I,Rassentypenliste I,2,2018,2,2-Jährige,2,1,männlich,1,blondfarben,1
2021,122238,40,40- bis 49-Jährige,5,2,weiblich,2,2,Kreis 2,2,23,Leimbach,23,Schäfer,,1,Rassehund,1,I,Rassentypenliste I,2,2013,7,7-Jährige,7,1,männlich,1,schwarz/braun,1
2021,122250,40,40- bis 49-Jährige,5,1,männlich,1,10,Kreis 10,10,101,Höngg,101,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,I,Rassentypenliste I,2,2014,6,6-Jährige,6,2,weiblich,2,schwarz/braun,1
2021,122258,40,40- bis 49-Jährige,5,1,männlich,1,12,Kreis 12,12,122,Schwamendingen-Mitte,122,Chihuahua,,1,Rassehund,1,K,Kleinwüchsig,1,2013,7,7-Jährige,7,2,weiblich,2,schwarz/braun,1
2021,122261,30,30- bis 39-Jährige,4,2,weiblich,2,5,Kreis 5,5,52,Escher Wyss,52,Welsh Corgi Pembroke,,1,Rassehund,1,K,Kleinwüchsig,1,2014,6,6-Jährige,6,1,männlich,1,rot/weiss,1
2021,122268,40,40- bis 49-Jährige,5,2,weiblich,2,9,Kreis 9,9,91,Albisrieden,91,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,K,Kleinwüchsig,1,2010,10,10-Jährige,10,2,weiblich,2,schwarz,1
2021,122278,40,40- bis 49-Jährige,5,2,weiblich,2,11,Kreis 11,11,111,Affoltern,111,Pinscher,,1,Rassehund,1,K,Kleinwüchsig,1,2015,5,5-Jährige,5,2,weiblich,2,schwarz/braun,1
2021,122290,30,30- bis 39-Jährige,4,2,weiblich,2,3,Kreis 3,3,34,Sihlfeld,34,Basset Hound,,1,Rassehund,1,I,Rassentypenliste I,2,2014,6,6-Jährige,6,1,männlich,1,tricolor,1
2021,122291,30,30- bis 39-Jährige,4,2,weiblich,2,6,Kreis 6,6,63,Oberstrass,63,Rhodesian Ridgeback,,1,Rassehund,1,I,Rassentypenliste I,2,2014,6,6-Jährige,6,1,männlich,1,braun,1
2021,122294,50,50- bis 59-Jährige,6,1,männlich,1,11,Kreis 11,11,115,Oerlikon,115,Barsoi,Unbekannt,3,"Mischling, sekundäre Rasse unbekannt",3,I,Rassentypenliste I,2,2013,7,7-Jährige,7,2,weiblich,2,gestromt,1
2021,122310,50,50- bis 59-Jährige,6,2,weiblich,2,12,Kreis 12,12,121,Saatlen,121,Malteser,,1,Rassehund,1,K,Kleinwüchsig,1,2014,6,6-Jährige,6,1,männlich,1,weiss,1
2021,122312,30,30- bis 39-Jährige,4,1,männlich,1,3,Kreis 3,3,31,Alt-Wiedikon,31,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,I,Rassentypenliste I,2,2014,6,6-Jährige,6,2,weiblich,2,braun/schwarz,1
2021,122313,30,30- bis 39-Jährige,4,2,weiblich,2,9,Kreis 9,9,91,Albisrieden,91,Chihuahua,,1,Rassehund,1,K,Kleinwüchsig,1,2014,6,6-Jährige,6,1,männlich,1,weiss,1
2021,122315,40,40- bis 49-Jährige,5,1,männlich,1,2,Kreis 2,2,23,Leimbach,23,Golden Retriever,,1,Rassehund,1,I,Rassentypenliste I,2,2014,6,6-Jährige,6,2,weiblich,2,golden,1
2021,122356,40,40- bis 49-Jährige,5,2,weiblich,2,9,Kreis 9,9,92,Altstetten,92,Yorkshire Terrier,,1,Rassehund,1,K,Kleinwüchsig,1,2014,6,6-Jährige,6,2,weiblich,2,black/tan,1
2021,122367,20,20- bis 29-Jährige,3,2,weiblich,2,9,Kreis 9,9,92,Altstetten,92,Boxer,Portugiesicher Vorstehhund,2,"Mischling, beide Rassen bekannt",2,I,Rassentypenliste I,2,2014,6,6-Jährige,6,2,weiblich,2,hellbraun,1
2021,122378,60,60- bis 69-Jährige,7,2,weiblich,2,2,Kreis 2,2,21,Wollishofen,21,Portugiesischer Wasserhund,,1,Rassehund,1,I,Rassentypenliste I,2,2014,6,6-Jährige,6,1,männlich,1,braun,1
2021,122385,20,20- bis 29-Jährige,3,2,weiblich,2,11,Kreis 11,11,111,Affoltern,111,Labrador Retriever,,1,Rassehund,1,I,Rassentypenliste I,2,2012,8,8-Jährige,8,1,männlich,1,blondfarben,1
2021,122387,50,50- bis 59-Jährige,6,2,weiblich,2,3,Kreis 3,3,33,Friesenberg,33,Zwergdackel,,1,Rassehund,1,K,Kleinwüchsig,1,2014,6,6-Jährige,6,1,männlich,1,schwarz/rot,1
2021,122389,50,50- bis 59-Jährige,6,1,männlich,1,2,Kreis 2,2,21,Wollishofen,21,American Cocker Spaniel,Zwergpudel,2,"Mischling, beide Rassen bekannt",2,K,Kleinwüchsig,1,2014,6,6-Jährige,6,1,männlich,1,apricot,1
2021,122409,50,50- bis 59-Jährige,6,1,männlich,1,2,Kreis 2,2,24,Enge,24,Finnischer Lapphund,,1,Rassehund,1,I,Rassentypenliste I,2,2014,6,6-Jährige,6,2,weiblich,2,schwarz/beige,1
2021,122416,40,40- bis 49-Jährige,5,2,weiblich,2,11,Kreis 11,11,115,Oerlikon,115,Französische Bulldogge,,1,Rassehund,1,K,Kleinwüchsig,1,2014,6,6-Jährige,6,2,weiblich,2,braun,1
2021,122450,60,60- bis 69-Jährige,7,2,weiblich,2,3,Kreis 3,3,34,Sihlfeld,34,Malteser,,1,Rassehund,1,K,Kleinwüchsig,1,2014,6,6-Jährige,6,1,männlich,1,weiss,1
2021,122464,40,40- bis 49-Jährige,5,1,männlich,1,2,Kreis 2,2,23,Leimbach,23,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,I,Rassentypenliste I,2,2012,8,8-Jährige,8,2,weiblich,2,weiss,1
2021,122464,40,40- bis 49-Jährige,5,1,männlich,1,2,Kreis 2,2,23,Leimbach,23,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,K,Kleinwüchsig,1,2012,8,8-Jährige,8,2,weiblich,2,schwarz,1
2021,122473,40,40- bis 49-Jährige,5,1,männlich,1,4,Kreis 4,4,44,Hard,44,Malteser,,1,Rassehund,1,K,Kleinwüchsig,1,2019,1,1-Jährige,1,1,männlich,1,weiss,1
2021,122482,50,50- bis 59-Jährige,6,2,weiblich,2,7,Kreis 7,7,71,Fluntern,71,Rhodesian Ridgeback,,1,Rassehund,1,I,Rassentypenliste I,2,2016,4,4-Jährige,4,2,weiblich,2,red-wheaten,1
2021,122497,30,30- bis 39-Jährige,4,2,weiblich,2,2,Kreis 2,2,24,Enge,24,Terrier,Unbekannt,3,"Mischling, sekundäre Rasse unbekannt",3,K,Kleinwüchsig,1,2010,10,10-Jährige,10,1,männlich,1,tricolor,1
2021,122511,40,40- bis 49-Jährige,5,1,männlich,1,3,Kreis 3,3,31,Alt-Wiedikon,31,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,K,Kleinwüchsig,1,2020,0,0-Jährige,0,2,weiblich,2,beige,1
2021,122512,40,40- bis 49-Jährige,5,2,weiblich,2,2,Kreis 2,2,24,Enge,24,Irish Terrier,,1,Rassehund,1,I,Rassentypenliste I,2,2014,6,6-Jährige,6,2,weiblich,2,rot,1
2021,122512,40,40- bis 49-Jährige,5,2,weiblich,2,2,Kreis 2,2,24,Enge,24,Irish Terrier,,1,Rassehund,1,I,Rassentypenliste I,2,2014,6,6-Jährige,6,2,weiblich,2,rot/beige,1
2021,122515,50,50- bis 59-Jährige,6,2,weiblich,2,6,Kreis 6,6,61,Unterstrass,61,Australian Shepherd,Pudel,2,"Mischling, beide Rassen bekannt",2,I,Rassentypenliste I,2,2009,11,11-Jährige,11,2,weiblich,2,braun,1
2021,122521,30,30- bis 39-Jährige,4,2,weiblich,2,9,Kreis 9,9,92,Altstetten,92,Shar Pei,,1,Rassehund,1,I,Rassentypenliste I,2,2014,6,6-Jährige,6,1,männlich,1,braun,1
2021,122524,30,30- bis 39-Jährige,4,2,weiblich,2,11,Kreis 11,11,119,Seebach,119,Biewer Yorkshire Terrier,,1,Rassehund,1,K,Kleinwüchsig,1,2013,7,7-Jährige,7,1,männlich,1,tricolor,1
2021,122527,20,20- bis 29-Jährige,3,2,weiblich,2,12,Kreis 12,12,123,Hirzenbach,123,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,K,Kleinwüchsig,1,2013,7,7-Jährige,7,2,weiblich,2,rot,1
2021,122530,50,50- bis 59-Jährige,6,1,männlich,1,8,Kreis 8,8,83,Weinegg,83,Boston Terrier,,1,Rassehund,1,K,Kleinwüchsig,1,2016,4,4-Jährige,4,1,männlich,1,schwarz/weiss,1
2021,122541,30,30- bis 39-Jährige,4,1,männlich,1,9,Kreis 9,9,92,Altstetten,92,Englische Bulldogge,,1,Rassehund,1,I,Rassentypenliste I,2,2012,8,8-Jährige,8,1,männlich,1,weiss/braun,1
2021,122565,50,50- bis 59-Jährige,6,1,männlich,1,11,Kreis 11,11,119,Seebach,119,Yorkshire Terrier,,1,Rassehund,1,K,Kleinwüchsig,1,2014,6,6-Jährige,6,1,männlich,1,blue/tan,1
2021,122610,40,40- bis 49-Jährige,5,1,männlich,1,6,Kreis 6,6,61,Unterstrass,61,Miniature Bull Terrier,,1,Rassehund,1,K,Kleinwüchsig,1,2016,4,4-Jährige,4,2,weiblich,2,schwarz/weiss,1
2021,122610,40,40- bis 49-Jährige,5,1,männlich,1,6,Kreis 6,6,61,Unterstrass,61,Yorkshire Terrier,,1,Rassehund,1,K,Kleinwüchsig,1,2012,8,8-Jährige,8,1,männlich,1,schwarz/braun/beige,1
2021,122624,80,80- bis 89-Jährige,9,1,männlich,1,6,Kreis 6,6,61,Unterstrass,61,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,K,Kleinwüchsig,1,2014,6,6-Jährige,6,2,weiblich,2,schwarz/weiss,1
2021,122627,30,30- bis 39-Jährige,4,2,weiblich,2,7,Kreis 7,7,73,Hirslanden,73,Chihuahua,,1,Rassehund,1,K,Kleinwüchsig,1,2013,7,7-Jährige,7,2,weiblich,2,weiss,1
2021,122630,40,40- bis 49-Jährige,5,2,weiblich,2,6,Kreis 6,6,61,Unterstrass,61,Golden Retriever,,1,Rassehund,1,I,Rassentypenliste I,2,2014,6,6-Jährige,6,2,weiblich,2,golden,1
2021,122650,40,40- bis 49-Jährige,5,2,weiblich,2,11,Kreis 11,11,115,Oerlikon,115,Shiba Inu,,1,Rassehund,1,K,Kleinwüchsig,1,2014,6,6-Jährige,6,2,weiblich,2,schwarz,1
2021,122680,50,50- bis 59-Jährige,6,2,weiblich,2,2,Kreis 2,2,24,Enge,24,Labrador Retriever,Zwergpudel,2,"Mischling, beide Rassen bekannt",2,I,Rassentypenliste I,2,2011,9,9-Jährige,9,2,weiblich,2,braun,1
2021,122688,30,30- bis 39-Jährige,4,1,männlich,1,9,Kreis 9,9,92,Altstetten,92,Berner Sennenhund,,1,Rassehund,1,I,Rassentypenliste I,2,2011,9,9-Jährige,9,1,männlich,1,rotbraun/weiss,1
